candidate,dataset,subject,edge_index,dense_samples,dense_length_mm,chord_length_mm,relative_length_error,mean_approximation_error_mm,max_approximation_error_mm,median_radius_mm,max_error_over_median_radius,containment_fraction
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,870,6,4.080076263595007,4.027369775928854,0.012918015316633571,0.15105589797818328,0.27893719401348804,0.7950634853219345,0.35083637868307044,0.9583333333333334
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,871,6,3.2206229247627713,3.1762185660817455,0.013787506242847932,0.12550954564579164,0.23439909631486866,0.6629125652155398,0.3535897622315486,0.9583333333333334
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,872,3,1.3187331847027601,1.3185722171633623,0.00012206224979024345,0.003433572876956378,0.010300718630869133,0.6629125652155398,0.015538578043878157,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,873,6,3.3887953377264797,3.387165492005046,0.0004809513585223197,0.012968412716584353,0.02404506629112607,1.550099264021152,0.015511952588604005,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,874,10,7.670728994028716,7.629683548300139,0.005350918505989328,0.14295971394351276,0.22063850392900936,1.8698783298272896,0.1179961821095539,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,875,2,0.5808451654545588,0.5808451654545588,0.0,0.0,0.0,0.5658312677066086,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,876,7,4.084336754609853,4.0351964093289725,0.012031413723517702,0.13816269406431977,0.24545444808470343,0.9272144054283292,0.2647224273562867,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,877,8,5.74203931899232,5.677931584022665,0.011164628350351527,0.19395601128970247,0.3756326815628393,0.9374999403953552,0.40067488580791843,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,878,6,4.435108330264386,4.417649265141172,0.003936558889458575,0.08851396568980861,0.17557627763862557,1.2324391089683826,0.14246243596212416,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,879,7,3.348352066500107,3.235761938163189,0.03362553462145446,0.2067242323416832,0.38774132175960063,1.0481567978130077,0.3699268301924175,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,880,3,1.3187331847027601,1.3185722171633623,0.00012206224979024345,0.003433572876953764,0.010300718630861292,0.4687499701976776,0.02197486780962856,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,881,2,1.0389673181549715,1.0389673181549715,0.0,0.0,0.0,0.4687499701976776,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,882,2,0.9272144054283292,0.9272144054283292,0.0,0.0,0.0,0.7031249552965164,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,883,3,1.9128079986411932,1.9127552768442606,2.7562513838326138e-05,0.0023669592529522456,0.007100877758856736,0.9374999403953552,0.0075742700910063085,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,884,4,2.448999914268472,2.4453479724206333,0.0014911972134265077,0.02729343261707706,0.05466174433598439,1.0435620579839897,0.05237996525245747,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,885,4,2.1301500931829462,2.130149968273797,5.863866102480982e-08,8.595895244955238e-05,0.00017191790489910476,0.9928283691041815,0.00017315974265947343,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,886,3,1.4408487064598097,1.4389243172115034,0.0013355942505820398,0.012389912701626227,0.03716973810487868,0.9374999403953552,0.03964772316593828,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,887,5,3.476405442459898,3.456503531910761,0.005724853121577894,0.08214640909615203,0.16741188435708412,0.6629125652155398,0.25253991724029506,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,888,6,2.5108122838492615,2.472734816314233,0.015165397978957154,0.09212955650128457,0.1946005379267068,1.1357032135616771,0.17134805607921136,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,889,4,1.6400294010820886,1.5944104464208932,0.027815937099113015,0.0765697645403928,0.16194034986557462,0.7314562885682343,0.22139443244456833,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,890,4,2.128997300522664,2.1012571587723676,0.013029674459186184,0.06901275289677736,0.14391540137867884,0.6629125652155398,0.21709560043093482,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,891,7,3.2927032977406374,3.229846429572979,0.01908974556279908,0.1539633433409199,0.28880565476882863,0.800000011920929,0.36100706308161135,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,892,6,2.479874829267752,2.363828706184028,0.04679515341425101,0.1765527467962874,0.3289290439775916,0.800000011920929,0.4111612988452087,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,893,6,2.7766663902503836,2.7263576424907217,0.018118398355779945,0.1226024939477832,0.22765842108963996,0.800000011920929,0.2845730221215815,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,894,9,3.9313197983737327,3.883504746515299,0.012162595339665096,0.14909871830172458,0.23600749340086744,0.800000011920929,0.2950093623551022,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,895,5,2.470601332069928,2.392824519208366,0.03148092403738747,0.13617428357922956,0.2725410177690573,0.800000011920929,0.34067626713484966,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,896,4,2.408860620937995,2.381911844329873,0.011187354043601138,0.07302144140732604,0.14732147605108814,0.9272144054283292,0.15888609494050362,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,897,5,3.2634914841342577,3.231798403612035,0.009711402856818065,0.09948871020562151,0.1981813433407557,0.6629125652155398,0.29895547880634743,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,898,6,3.350606663370574,3.3327440355210984,0.0053311622771938525,0.07338390133453608,0.14519426321117304,0.6629125652155398,0.21902475655136283,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,899,7,3.4648381211932047,3.431930920494394,0.00949747132413744,0.09622996966053986,0.17565197453989911,0.6629125652155398,0.2649700484750768,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,900,3,1.4211627443388797,1.4182521822803351,0.002048014606447165,0.0151512868468487,0.0454538605405461,0.6629125652155398,0.06856690146726545,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,901,9,6.099309251567442,6.064218894715101,0.005753168990951555,0.15040271904800934,0.23138584668661757,0.9272144054283292,0.24954945191962183,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,902,5,2.452030436309489,2.4287418071835654,0.009497691701158127,0.07319036260804603,0.14665240041784613,0.6629125652155398,0.2212243485989189,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,903,6,2.4404932943341193,2.367831135380065,0.029773554028092414,0.1279007200810978,0.22768820660776035,0.4687499701976776,0.4857348716454135,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,904,4,1.7688832588518704,1.7481928302378866,0.011696887576070611,0.05405599621676979,0.11328886358108921,0.4687499701976776,0.24168292433877683,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,905,4,2.1357275366158444,2.130149968273797,0.002611554257939322,0.03133203816849846,0.06275003528944646,0.7950634853219345,0.07892455941934992,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,906,4,2.454519330479709,2.4090325256502543,0.018531858463939926,0.09578339561162785,0.20097037166532383,0.9272144054283292,0.21674638626055967,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,907,4,2.3452033948412074,2.328241457546818,0.007232608195818309,0.056797543567545176,0.11460727541298739,0.7950634853219345,0.14414858376571146,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,908,7,3.2577243529984576,3.2297559503890296,0.008585257553692497,0.09691071671537642,0.14879770878067952,0.6629125652155398,0.22446053459900756,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,909,7,3.2045729758701613,3.1639366900166612,0.012680717886434097,0.11242797208131947,0.20171395349674362,0.800000011920929,0.2521424381137144,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,910,5,2.5258881358511616,2.4820871776508118,0.01734081473310771,0.10305372637663582,0.20739558725376317,0.6629125652155398,0.312855115646104,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,911,7,5.01756789495883,4.993339358464593,0.00482874113543733,0.10190195729862409,0.20814017034006901,0.6629125652155398,0.3139783151830803,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,912,6,4.485574276046272,4.44462285016263,0.009129583719598499,0.14119416156464995,0.25962899628978175,0.6629125652155398,0.3916489291545799,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,913,4,2.250711257520753,2.21787981585119,0.01458714064714285,0.07678545314037083,0.15409725946201921,0.6629125652155398,0.23245487798517733,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,914,5,2.2621307689336163,2.243452687330664,0.008256853166697052,0.0619163574836751,0.1212633062767688,0.6629125652155398,0.1829250381418569,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,915,9,4.6047082405324415,4.543020612472064,0.013396642053752584,0.18510150845499657,0.3207703422853739,0.6629125652155398,0.4838803171291201,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,916,7,3.1739944073725166,3.1041375107967006,0.022009142931554378,0.15796181872778559,0.277881554791743,0.800000011920929,0.3473519383137315,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,917,8,4.7934164673329995,4.74262226749764,0.010596659017951114,0.16852632605089776,0.2993100268404309,0.7314562885682343,0.409197420978232,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,918,7,3.8454595521495634,3.7826971491801253,0.016321171011759734,0.1624017129013848,0.2892404594820597,0.6629125652155398,0.4363176603659879,0.967741935483871
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,919,7,3.069933656607644,3.0562881026847903,0.004444901893395444,0.05058776907139325,0.109962681924423,0.800000011920929,0.13745335035731424,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,920,6,2.9394109785550735,2.8912722877856396,0.016376985430291015,0.12423952672096798,0.2295347268213644,0.5658312677066086,0.4056593191671785,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,921,11,6.037737029035368,6.002923232754106,0.005766033882205056,0.12183810959813708,0.21036908175279573,0.4687499701976776,0.44878740293909886,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,922,5,3.336521061248362,3.325417347311467,0.003327931618912166,0.059836049367412006,0.1239351619790012,0.6629125652155398,0.18695551794029558,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,923,2,0.6302048649853335,0.6302048649853335,0.0,0.0,0.0,0.5658312677066086,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,924,2,0.516928183090538,0.516928183090538,0.0,0.0,0.0,0.5658312677066086,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,925,2,0.543479015459685,0.543479015459685,0.0,0.0,0.0,0.4687499701976776,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,926,4,2.2726678902908057,2.24593030187346,0.011764846298736796,0.07060038624862174,0.14568954941164833,0.4687499701976776,0.31080439183859415,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,927,2,0.8280977595372654,0.8280977595372654,0.0,0.0,0.0,0.4687499701976776,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,928,4,2.553400301782125,2.5501358966886745,0.0012784541034056157,0.02622579243575559,0.054817414908287045,0.4687499701976776,0.11694382590610057,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,929,3,1.8772705652120716,1.8734962228818697,0.0020105478667511775,0.019830281713189818,0.059490845139569454,0.4687499701976776,0.12691381103337762,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,930,2,0.8172321665834373,0.8172321665834373,0.0,0.0,0.0,0.5658312677066086,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,931,4,1.7835425013490522,1.7824908624470313,0.0005896348986500356,0.012389312962662784,0.02696996071561872,0.6629125652155398,0.04068403908869896,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,932,10,4.671921301397699,4.6407579338778,0.006670353695935778,0.10439826983093356,0.21611980888917748,0.4687499701976776,0.46105562161003893,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,933,7,2.8660944975885516,2.830203624110489,0.012522571571963192,0.10668379726051744,0.18296426777101973,0.800000011920929,0.22870533130579965,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,934,5,2.1463244119313405,2.1153770547300517,0.014418769608756989,0.08082225726160505,0.16314981040862409,0.6629125652155398,0.24611060186433104,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,935,2,0.8875078461646997,0.8875078461646997,0.0,0.0,0.0,0.5658312677066086,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,936,6,3.513131490344335,3.4267355499635688,0.024592287712037263,0.17936983420431782,0.3320766282836386,1.3185722171633623,0.2518456129752479,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,937,9,4.046772880167152,3.915930364175899,0.03233255729089712,0.2405151990289254,0.4282177503369016,1.2324391089683826,0.3474555028486095,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,938,5,2.736782444315101,2.72875408027308,0.0029335046556943443,0.04511072838844603,0.09083263063933444,0.9272144054283292,0.0979629200188861,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,939,11,5.708702224979397,5.675209794760204,0.005866907906431124,0.10226265655895915,0.18651335344818526,0.800000011920929,0.2331416883361497,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,940,7,3.3578896652061347,3.322298258874476,0.010599337643654769,0.11116324585454326,0.20951757084302897,0.6629125652155398,0.31605611635209585,0.9615384615384616
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,941,6,3.2629305447681913,3.19049781607583,0.022198673155486064,0.15748930253799046,0.2914767124034683,0.6629125652155398,0.43969103573817064,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,942,9,4.105509856793711,4.055070643971067,0.012285736627614742,0.12637199464599821,0.1983788498624741,0.6629125652155398,0.2992534163204058,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,943,13,6.063695087835183,6.036042532990404,0.00456034718834306,0.10436324527453993,0.22239090174316392,0.800000011920929,0.2779886230366016,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,944,6,2.926370404543511,2.8913601953107584,0.011963697137722372,0.10519341133270578,0.19742213289875132,0.800000011920929,0.24677766244616542,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,945,3,1.1295972929427682,1.12460553711163,0.004419057891095019,0.017655468810989065,0.05296640643296719,0.4687499701976776,0.11299500757435911,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,946,6,2.694463935267213,2.670037274995577,0.009065499059727897,0.07448627861926242,0.13869407285840907,0.5658312677066086,0.24511560384521533,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,947,8,4.067136778080709,4.038157831338659,0.007125146835048126,0.09438747548261137,0.19045961649582324,0.7314562885682343,0.260384139794098,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,948,8,3.665651208203221,3.6225069490356425,0.011769875723862507,0.11010824727821475,0.17650129416390162,0.6629125652155398,0.2662512425096572,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,949,2,0.7573517424959761,0.7573517424959761,0.0,0.0,0.0,0.6343749910593033,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,950,12,5.711695416740689,5.657745142743475,0.009445579650323832,0.12583957876654056,0.23774734512863938,0.800000011920929,0.2971841769824099,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,951,6,3.60640039957783,3.5229589264911576,0.023137051863803132,0.17542552566417838,0.32480493404959304,0.800000011920929,0.40600616151202806,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,952,3,1.184164561617619,1.1803386582724094,0.0032308882305879575,0.0158222233923283,0.04746667017698491,0.4687499701976776,0.10126223614898072,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,953,14,6.1751011728716865,6.11661793745161,0.009470814126415188,0.1519380116803786,0.2557712943851533,0.800000011920929,0.31971411321733006,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,954,8,3.780403003455797,3.734322059680758,0.012189426294740313,0.09836061837702559,0.16068813908015875,0.800000011920929,0.20086017085714866,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,955,2,0.8941214010689396,0.8941214010689396,0.0,0.0,0.0,0.6343749910593033,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,956,6,2.3785894189385837,2.365473282572801,0.005514249858067437,0.05821631321141966,0.11186351393315987,0.7314562885682343,0.15293260264686975,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,957,5,1.987224708957379,1.9429883326943336,0.02226037954522741,0.09160775980681705,0.18521839320544314,0.4687499701976776,0.395132597293466,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,958,3,0.9699175197057553,0.9673515142758515,0.0026455913804735356,0.011750928823981557,0.03525278647194467,0.4687499701976776,0.07520594925494745,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,959,5,2.079701512729847,2.064375053093885,0.00736954776546005,0.05483636089370143,0.11127146761890305,0.4687499701976776,0.23737914601248616,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,960,2,0.9272144054283292,0.9272144054283292,0.0,0.0,0.0,0.4687499701976776,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,961,4,1.4479896621036776,1.4222187789784564,0.01779769828451719,0.05518685646452918,0.11682977330506303,0.5658312677066086,0.2064745799195404,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,962,4,1.6986508146714918,1.6939772485617406,0.002751340104384587,0.024884567832142046,0.05417704285862372,0.6629125652155398,0.08172577456124785,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,963,2,1.0389673181549715,1.0389673181549715,0.0,0.0,0.0,0.4687499701976776,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,964,2,0.611351726092314,0.611351726092314,0.0,0.0,0.0,0.7314562885682343,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,965,10,5.225945388797329,5.178994725016829,0.008984147419746515,0.11974505300078186,0.21816352659439409,0.6629125652155398,0.3290984935901166,0.9523809523809523
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,966,2,0.6390781816531996,0.6390781816531996,0.0,0.0,0.0,0.7314562885682343,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,967,6,2.6951693079620123,2.6536988522291893,0.01538695755042616,0.10453957678763874,0.2093104119136741,0.5658312677066086,0.36991665865698403,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,968,4,1.9442965099669318,1.9336263299340761,0.005487938685358833,0.04071546397325067,0.08623525651960802,0.6629125652155398,0.13008541555034403,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,969,5,2.1375980005000885,2.107740458223004,0.01396780043305581,0.07946617692246039,0.15914755097192737,0.6629125652155398,0.24007321526660466,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,970,9,4.880049390342754,4.826867736585984,0.01089776957217122,0.1752028385714925,0.319608879868218,0.800000011920929,0.3995110938820933,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,971,8,4.5874298231587005,4.553031028691375,0.007498489523190069,0.13284646062069436,0.23352941073361821,0.800000011920929,0.2919117590671986,0.972972972972973
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,972,6,2.6783252458195483,2.583732114450536,0.03531801506058964,0.16245938654163675,0.3035817132540359,0.800000011920929,0.3794771359128949,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,973,7,3.0213687165141043,2.9536644332293926,0.022408480936026008,0.15249477533016936,0.2719092434134545,0.800000011920929,0.33988654920211386,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,974,9,3.948224218394204,3.8797774385750605,0.017336092388132277,0.17331699489470379,0.2896582924455165,0.800000011920929,0.36207286016158957,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,975,2,0.5635802798956515,0.5635802798956515,0.0,0.0,0.0,0.6343749910593033,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,976,3,1.1571057898901183,1.156996449059958,9.449510244920211e-05,0.0026509822693364707,0.007952946808009412,0.4687499701976776,0.016966287602440927,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,977,5,2.522683361973712,2.47536893401703,0.018755595200685045,0.108692073870775,0.2217679057064435,0.9272144054283292,0.2391765102096286,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,978,5,3.233345951390588,3.194940111450838,0.01187804847273851,0.11038721243997678,0.22729446089244373,0.6629125652155398,0.3428724583287105,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,979,2,0.9047252778627053,0.9047252778627053,0.0,0.0,0.0,0.5658312677066086,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,980,6,2.6811020954848477,2.659666557439203,0.007995047291091097,0.07881930069382456,0.15287335890277387,0.5658312677066086,0.27017481646496927,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,981,10,4.358319409970012,4.31115713858836,0.010821205823915717,0.06826993302755077,0.1364381013988524,0.4687499701976776,0.29106796815648817,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,982,6,2.76032825500724,2.7078005480220266,0.019029514656428315,0.1225661406345356,0.23336155439413675,0.6629125652155398,0.3520246358858222,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,983,4,1.6581100313272525,1.6328785443649991,0.015217016051737284,0.05861801193518085,0.1186953632788456,0.7314562885682343,0.1622726677368268,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,984,5,2.0799673974660555,2.0184744581296177,0.029564376543282523,0.11138706268377167,0.22703592318767515,0.800000011920929,0.2837948997557204,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,985,2,0.7992353107132552,0.7992353107132552,0.0,0.0,0.0,0.5658312677066086,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,986,8,5.010013975202354,4.981846545049333,0.005622225864526415,0.12335524121986594,0.21082734628763744,0.4687499701976776,0.4497650340089173,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,987,7,4.35844735742722,4.327247840741469,0.007158401634147083,0.09690167671238628,0.16923768392022817,0.6629125652155398,0.255294125953401,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,988,5,3.457706490527179,3.4339804527357893,0.006861784786068438,0.08895980831533248,0.18013931601980904,0.4687499701976776,0.3842972319418859,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,989,3,1.0776884342191448,1.0754437637041667,0.002082856643631449,0.011580484385057198,0.034741453155171596,0.6629125652155398,0.052407293175798744,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,990,8,4.723390542963097,4.691405038117559,0.0067717256395809795,0.12988050498425519,0.2284749469587954,0.7314562885682343,0.31235625495272773,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,991,6,2.9599906759427017,2.841057207590335,0.040180352363606266,0.19464404262893023,0.3585466202232959,0.9272144054283292,0.3866922452069371,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,992,2,0.8934468999555072,0.8934468999555072,0.0,0.0,0.0,0.4687499701976776,0.0,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,993,4,1.8077856969353863,1.7815689994908972,0.01450210469577916,0.062181232654360825,0.12674488801578634,0.6343749910593033,0.19979490018063756,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,994,5,2.134026973504921,2.065984427401973,0.03188457641245039,0.1191263389389762,0.2496345508300608,2.130149968273797,0.11719106849193175,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,995,9,6.289362355897185,5.926187909805337,0.05774423948579133,0.47949186474386607,0.8206623339450363,2.0963135956260155,0.39147880148149516,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,996,7,4.371553588288392,4.318839398523581,0.012058456724866606,0.14851599366289006,0.27503581451904696,2.243775993783684,0.12257721594358156,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,997,9,4.06947617752643,3.646283541452797,0.10399191876603243,0.42319696693102427,0.7516851104592925,1.9127552768442606,0.3929855112983677,1.0
optimal_radius_0p5x,ixi,IXI068-Guys-0756-MRA_IXI-Guys,998,4,1.6598093805737335,1.633792628753762,0.0156745419832357,0.05863171141091121,0.1255788502220591,1.1316625354132173,0.11096846126147052,1.0
